ano;numero;data_pedido;informacoes_pessoais;situacao_pedido;orgao_solicitacao;descricao;arquivo_pedido;resposta;orgao_resposta;situacao_resposta;data_resposta;arquivo_1o_recurso;descricao_1o_recurso;resposta_1o_recurso;orgao_1o_recurso;situacao_1o_recurso;data_resposta_1o_recurso;arquivo_2o_recurso;descricao_2o_recurso;numero_recurso;resposta_2o_recurso;orgao_2o_recurso;situaçao_2o_recurso;data_resposta_2o_recurso;motivo_pedido;sexo_solicitante;escolaridade_solicitante;profissao_solicitante;bairro_solicitante;cidade_solicitante;uf_solicitante;pais_solicitante;anexo_resposta;anexo_resposta_1o_recurso;anexo_resposta_2o_recurso
2020;2020006940033009993;2020-10-23;NÃO;Respondido;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE;Solicito CERTIDÃO DE REGULARIDADE AMBIENTAL, em âmbito municipal apontando possíveis autos de infração ou débitos relativos à infrações ambientais, emitidas por esta administração pertinentes à pessoa jurídica abaixo qualificada para fins de auditoria interna.CENTRAL DISTRIBUIDORA DE MEDICAMENTOS LTDA CNPJ: 08.719.794/0001/50;;Prezados, em relação ao protocolo 2020006940033009993, orienta/se que o requerente formalize o seu pedido no Setor de Protocolo desta Secretaria, no atendimento presencial, de segunda a sexta, das 08h às 12h. No requerimento, deve constar todas as informações necessárias da pessoa jurídica (razão social, nome fantasia, CNPJ, inscrição mercantil ou sequencial imobiliário endereço) ou da pessoa física (nome completo, CPF, RG, endereço), bem como o pedido deve ser específico. Ato contínuo, o requerimento será encaminhado ao Setor Jurídico, que terá o prazo de 05 (cinco) dias úteis para expedir a certidão ambiental, a contar da data do recebimento interno. Outrossim, aos pedidos de pessoa jurídica, devem ser anexados o contrato social, procuração e cópia do documento de identificação do subscritor do requerimento. E quanto à pessoa física, deve ser anexado cópia do documento de identificação.Quaisquer dúvidas, o requerente poderá contactar o Setor Jurídico, por meio do telefone 081/33555807.  Obrigada.;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE;Respondido;2020-11-03;;;;;;;;;;;;;;Outros  ;F;Ensino Superior   ;Empregado - setor privado;Mooca;São Paulo;Sp;Brasil;;;
2020;2020006950060000044;2020-10-23;NÃO;Respondido;SECRETARIA DE SAÚDE;"Todas as informações aqui solicitadas se referem à empresa e ao(s) fornecimento(s) abaixo:Futura Distribuidora e Comércio em Geral EIRELI, pessoa jurídica de direito privado, inscrito no CNPJ 11.615.369/0001/25, sediada na Praça Valdemar Fontes Cardoso, 33, SEDE, Suiça, CEP 49045/760:NOTA FISCAL	VALOR	DOCUMENTO	EMISSÃO DA NOTA	ENTREGA	VENCIMENTO12336	R$ 51.901,50	2020/05346	14/10/2020	15/10/2020	14/11/202012337	R$ 6.920,20	2020/05347	14/10/2020	15/10/2020	14/11/202012338	R$ 8.650,25	2020/05358	14/10/2020	15/10/2020	14/11/2020De acordo com o exposto acima, requer/se o envio das informações abaixo:Os produtos entregues estão de acordo com o exigido no edital?Já foi efetuado o ateste, recebimento provisório e/ou definitivo? Se não, qual é o nome e contato do servidor responsável por este procedimento?Se o ateste já foi efetuado, a nota fiscal já foi encaminhada para o setor responsável pelo pagamento? Se não qual o nome e contato do servidor que não deu encaminhamento. Se sim, qual o nome e contato do servidor que recebeu a nota.Qual a previsão de pagamento?Quem é o gestor do contrato?Informar nome, telefone e contato do setor responsável por efetuar o pagamento.A Administração efetua os pagamentos em ordem cronológica? Se sim, como é possível consultar?No caso de atraso de pagamento a Administração efetuará o pagamento de juros e correção monetária devidos?Observação 1: Caso a nota fiscal seja paga até o prazo final de resposta deste pedido de acesso a informação, não considerando prorrogação de 10 dias, basta apresentar o comprovante de pagamento, ao invés da resposta aos questionamentos acima. Observação 2: Caso haja resposta por e/mail, somente finalizar a presente demanda após a CONFIRMAÇÃO de recebimento. 17250";;Prezado Cidadão,em anexo, resposta da solicitação.;SECRETARIA DE SAÚDE;Respondido;2020-11-04;;;;;;;;;;;;;;Outros  ;;não informado;não informado;Sao Cristovao;Lages;Sc;Brasil;2020006950060000044_doc_1;;
2020;2020006960060000041;2020-10-26;NÃO;Respondido;SECRETARIA DE SAÚDE;Semana que vem vence o prazo legal de 30 dias para efetuar o pagamento para Futura Distribuidora e Comércio em Geral EIRELI / CNPJ 11.615.369/0001/25, gostaria de saber se está tudo certo para pagar a empresa dentro do prazo?A nota já está com o financeiro?Já houve liquidação dos empenhos?Se tiver dúvida do que se trata segue abaixo a listagem dos débitos:NOTA FISCAL   VALOR   DOCUMENTO   EMISSÃO DA NOTA   ENTREGA   VENCIMENTO12273   R$ 11.770,00   2020/05347   21/09/2020   23/09/2020   23/10/202012274   R$ 1.241,50   2020/05345   21/09/2020   23/09/2020   23/10/202012275   R$ 66.962,00   2020/05346   21/09/2020   23/09/2020   23/10/202012276   R$ 11.241,50   2020/05358   21/09/2020   23/09/2020   23/10/202012277   R$ 14.980,00   2020/05344   21/09/2020   23/09/2020   23/10/202012281   R$ 71.719,00   2020/05346   21/09/2020   23/09/2020   23/10/202012282   R$ 39.559,75   2020/05344   21/09/2020   23/09/2020   23/10/202012283   R$ 25.943,50   2020/05347   21/09/2020   23/09/2020   23/10/2020 1.    DOS MEIOS DE CONTATOInicialmente, cabe informar que a solicitação de qualquer informação ou documento que seja necessário para a efetivação do presente pedido pode ser feita nos meios de contato abaixo relacionados, informando o Número Interno P15187:01 – C3%A1Caso utilize o WhatsApp Web basta clicar no link.02 – E/mail – contato@sandieoliveira.adv.br03 – Ligação telefônica: 049 9 9143225615187;;Prezado Cidadão,em anexo, resposta da solicitação.;SECRETARIA DE SAÚDE;Respondido;2020-11-04;;;;;;;;;;;;;;Outros  ;;não informado;não informado;Sao Cristovao;Lages;Sc;Brasil;020006960060000041_doc_1;;
2020;2020006970003009997;2020-10-26;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Olá, boa tarde! Gostaria de saber se as infrações de som alto de um carro no meio da rua é competência da CTTU e, caso seja, se cabe como infração da LEI Nº 18.211 /2016 (' Art. 6º / Consideram/se infrações ambientais contra a Administração Ambiental:  XV / Emitir pressão sonora acima dos limites previstos em norma vigente/') e o volume seguem os limites estabelecidos pela LEI 16.243/96 / CÓDIGO DO MEIO AMBIENTE E DO EQUILÍBRIO ECOLÓGICO DA CIDADE DO RECIFE ou se há alguma outra legislação que estabeleça esses limites e infrações.;;Prezado Cidadão,Segue, em anexo, a informação solicitada.Atenciosamente.Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-11-18;;;;;;;;;;;;;;Pesquisa;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;2020006970003009997_doc_1;;
2020;2020006980034000050;2020-10-27;SIM;Respondido;SECRETARIA DE SAÚDE;Gostaria do levantamento do quantitativo do quadro  de Enfermeiros pcds efetivos e contratados dessa secretaria ;;Prezado Cidadão, em anexo resposta da solicitação.;SECRETARIA DE SAÚDE;Respondido;2020-11-30;;;;;;;;;;;;;;Pesquisa;M;Pós-graduação;não informado;Farol;Maceió;Al;Brasil;2020006980034000050_doc_1;;
2020;2020006990034000058;2020-10-27;SIM;Respondido;SECRETARIA DE SAÚDE;Gostaria de saber o quantitativo de Enfermeiros plantonistas efetivos e contratados ?;;Prezado Cidadão, em anexo resposta da solicitação.;SECRETARIA DE SAÚDE;Respondido;2020-11-30;;;;;;;;;;;;;;Pesquisa;F;Pós-graduação;não informado;Farol;Água Branca;Al;Brasil;2020006990034000058_doc_1;;
2020;2020007000034009996;2020-10-27;SIM;Respondido;SECRETARIA DE SAÚDE;Bom dia!Gostaria de informações referente ao quantitativo exato de técnico de Enfermagem 30h , assistente de enfermagem/auxiliar de enfermagem,  Estatutário e Contratos por Tempo Determinado, lotados no Samu metropolitano do Recife Atualmente.;;Prezado Cidadão, em anexo resposta da solicitação.;SECRETARIA DE SAÚDE;Respondido;2020-11-30;;;;;;;;;;;;;;Outros  ;F;Ensino Médio ;Outra   ;Brasilia Teimosa;Recife ;Pernambuco ;Brasil;2020007000034009996_doc_1;;
2020;2020007010034000058;2020-10-28;SIM;Respondido;SECRETARIA DE SAÚDE;gostaria de saber o quantitativo de enfermeiros plantonistas pcds efetivos( estatutários) e contratados;;Prezado Cidadão, em anexo resposta da solicitação.;SECRETARIA DE SAÚDE;Respondido;2020-11-30;;;;;;;;;;;;;;Pesquisa;F;Pós-graduação;Empregado - setor privado;Farol;Maceio;Al;Brasil;2020007010034000058_doc_1;;
2020;2020007020034009990;2020-10-28;SIM;Respondido;SECRETARIA DE SAÚDE;Bom dia!Gostaria da relação de aposentadorias no ano de 2019 e 2020 Dos Técnicos de enfermagem, auxiliar/assistente de enfermagem 30h lotados no samu metropolitano do Recife.Desde já agradeço a atenção.;;Prezado Cidadão,Vimos informar que não houve aposentadoria de técnicos e auxiliares de enfermagem 30h lotados no SAMU no período de 2019 e 2020.;SECRETARIA DE SAÚDE;Respondido;2020-12-14;;;;;;;;;;;;;;Outros  ;F;não informado;não informado;Brasilia Teimosa ;Recife;Pernambuco ;Brasil;;;
2020;2020007030034000052;2020-10-28;NÃO;Respondido;SECRETARIA DE SAÚDE;Solicito quantitativo PCD de enfermeiro plantonistas 30 horas e enfemiros SAMU.;;Prezado Cidadão, em anexo resposta da solicitação.;SECRETARIA DE SAÚDE;Respondido;2020-11-30;;;;;;;;;;;;;;Outros  ;M;Mestrado/Doutorado;Outra   ;Dinarte Mariz;Parelhas;Rio Grande Do Norte;Brasil;2020007030034000052_doc_1;;
2020;2020007040068010139;2020-10-28;NÃO;Respondido;SECRETARIA DE TURISMO E LAZER;"Representamos os interesses da empresa DATEN TECNOLOGIA LTDA COMPANHIA (CNPJ 04.602.789/0001/01), credora do Município de Recife/PE, em R$ 80.666,52, e requeremos documentação necessária para fiscalizar a execução orçamentária e financeira do Órgão.É vedado ao titular da Prefeitura, nos últimos dois quadrimestres do seu mandato, contrair obrigação de despesa a ser paga no exercício seguinte sem que haja suficiente disponibilidade de caixa, segundo o art. 42 da Lei de Responsabilidade Fiscal. Tal obrigação não é excepcionada pela Calamidade Pública a que se refere o art. 65 da LRF.Observe/se que a opção de pagar as despesas dos últimos dois quadrimestres deixando dívidas de anos anteriores ou do primeiro quadrimestre não pagas, por sua vez, caracteriza fraude e crime, de subversão à ordem cronológica dos pagamentos (Lei nº 8.666/93, art. 92) e de autorização de despesas sem caixa suficiente (CP, art. 359/C), além de constituir infração administrativa punível com 30% sobre os rendimentos anuais (Lei nº 10.028/00, art. 5º, III) – a ser imposta pelo Tribunal de Contas.Segundo a Matriz de Saldos Contábeis desta Entidade, apresentada no sistema SICONFI, da competência de 08/2020, o valor disponível na conta 1.1.1 (Caixa e Equivalentes de Caixa) corresponde a R$ 595.942.376,91 D, enquanto a conta 2.1.3.1 (Fornecedores e Contas a Pagar de Curto Prazo) corresponde a R$ 106.441.894,70 C. Isso causa a preocupação de exigir da Requerente providências no próximo para a responsabilização dos gestores.Posto isso, requer:a)	Envio do ato determinando limitação de empenho e movimentação financeira em decorrência das obrigações contraídas e não pagas na atual gestão, que serão transmitidas para a próxima sem que exista disponibilidade de caixa/b)	Envio do plano de pagamento de Restos a Pagar/c)	A indicação das medidas que o Município pretende adotar para garantir que o passivo com fornecedores da atual gestão – a exemplo do crédito da solicitante – não seja repassado à n";;Prezados,em resposta à solicitação, informamos que o Município do Recife já pagou todo o débito com a citada empresa.;SECRETARIA DE TURISMO E LAZER;Respondido;2020-11-19;;;;;;;;;;;;;;Outros  ;M;Pós-graduação;Outra   ;Centro;Rio De Janeiro;Rj;Brasil ;;;
2020;2020007050020000386;2020-10-29;NÃO;Respondido;SECRETARIA DE EDUCAÇÃO;Bom dia! Gostaria de solicitar as seguintes informações sobre o atraso de 2 meses na entrega das cestas básicas aos estudantes do Recife: 1. qual a data da próxima entrega das cestas básicas aos estudantes da rede municipal? 2. O que motivou essa paralisação das entregas que chega a quase 2 meses (a última entrega foi feita dia 29 de agosto)? 3. Há cronograma estabelecido para as próximas 3 entregas?;;Prezada.Considerando o Pedido de Acesso à Informação nº 2020007050020000386, segue resposta fornecida pela Gerência de Alimentação da Secretaria de Educação:'Considerando a suspensão das aulas nas unidades educacionais municipais desde março 2020, foi garantida a alimentação escolar através do fornecimento da cesta básica aos pais ou responsáveis dos estudantes desde então, com entrega mensal regular. No entanto, a alta dos preços dos gêneros alimentícios motivou o pedido de reequilíbrio financeiro pelos fornecedores, não sendo foi possível o fornecimento. Para normalizar o atendimento às famílias, os cartões com benefício auxílio Alimentação, serão entregues nos dias 02, 03 e 04.12.20 em cada unidade educacional em que o estudante encontra/se matriculado, cujo atendimento do valor creditado ocorrerá de modo retroativo ao período que não houve fornecimento da cesta básica, ocorrido por motivo de força maior e normalizando o atendimento. Atenciosamente,Synara Soares VieiraGerência de Alimentação'Estamos à disposição.;SECRETARIA DE EDUCAÇÃO;Respondido;2020-12-02;;;;;;;;;;;;;;Estudo  ;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;;;
2020;2020007060003010066;2020-10-29;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Solicito informações sobre o projeto de alterações no trânsito que está sendo executado na região do cruzamento entre a Avenida Gal. San Martin e a Av. Abdias de Carvalho. Gostaria de saber qual serão as mudanças de tráfego adotadas, o motivo da abertura das agulhas e como elas serão utilizadas, bem como a forma como serão usados os giros e recuos feitos no cruzamento. Solicito, também, o envio por e/mail do arquivo do projeto desta obra de engenharia. ;;Prezado Cidadão,Segue, em anexo, as informações solicitadas.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-11-26;;;;;;;;;;;;;;Estudo  ;M;Mestrado/Doutorado;Professor    ;Centro;Afogados Da Ingazeira ;Pe;Brasil;2020007060003010066_doc_1, 2020007060003010066_doc_2;;
2020;2020007070034000051;2020-10-29;SIM;Respondido;SECRETARIA DE SAÚDE;Requerimento Administrativo com base na Lei de Acesso à Informação em anexo.;2020007070034000051_doc_1;Prezado Cidadão, resposta da solicitação em anexo.;SECRETARIA DE SAÚDE;Respondido;2020-12-15;;;;;;;;;;;;;;Outros  ;F;Ensino Superior   ;Outra   ;Bairro Novo;Olinda;Pernambuco;Brasil;2020007070034000051_doc_2;;
2020;2020007080034009994;2020-10-30;SIM;Respondido;SECRETARIA DE SAÚDE;Boa Tarde!Gostaria de saber a quantidade de Funcionários Cedidos/emprestados de Outras secretarias do estado Para o quadro de funcionário do Samu Metropolitano do Recife.;;Prezado Cidadão, Em atenção à demanda de nº 2020007080034009994, que solicita 'a quantidade de Funcionários Cedidos/emprestados de Outras secretarias do estado Para o quadro de funcionário do Samu Metropolitano do Recife.', informamos que atualmente existem 12 servidores de outros órgãos cedidos em exercício no SAMU  ;SECRETARIA DE SAÚDE;Respondido;2020-12-14;;;;;;;;;;;;;;Outros  ;F;Ensino Médio ;Outra   ;Brasilia Teimosa ;Recife;Pernambuco ;Brasil ;;;
2020;2020007090034000056;2020-10-30;NÃO;Respondido;SECRETARIA DE SAÚDE;Gostaria de ter a informação de quantos psicólogos plantonistas a prefeitura tem na rede, onde são lotados esses profissionais e se há déficit de tais profissionais.;;Prezado Cidadão, resposta encontra/se no anexo.;SECRETARIA DE SAÚDE;Respondido;2020-12-14;;;;;;;;;;;;;;Outros  ;F;Pós-graduação;Servidor público municipal    ;Tamarineira ;Recife;Pe;Brasil;2020007090034000056_doc_1;;
2020;2020007100034000251;2020-10-31;NÃO;Respondido;SECRETARIA DE SAÚDE;Solicito informações sobre a dengue durante o período de 2009 a 2012. As variáveis e o formato do arquivo, deverão estar em conformidade com as informações já disponíveis neste Portal da Transparência, para o período de 2013 a 2020. ;;Prezado Cidadão, conforme alinhado por telefone com o solicitante em 15/12/2020, as solicitações realizadas na LAI / Lei de Acesso à Informação, foram encaminhadas para o e/mail marolimpio@yahoo.com.br, devido ao tamanho extenso das planilhas, não foi possível inserir no sistema da LAI.Sem mais e à disposição.No anexo constam informações sobre a dengue durante o período de 2009 a 2012.;SECRETARIA DE SAÚDE;Respondido;2020-12-15;;;;;;;;;;;;;;Estudo  ;M;Mestrado/Doutorado;não informado;Imbiribeira;Recife;Pernambuco;Brasil;;;
